Audio Name,Segment,Time Frame,Predicted Inference,Ground Truth Inference,Class Confidence
1720443826-105412_mu_3302_cc_m_21_wg_00012_0000-1114_07_0000000.wav,60,60-65 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '96.96%', np.str_('Female'): '0.08%', np.str_('Male'): '0.02%', np.str_('Music'): '2.91%', np.str_('No_sound'): '0.03%'}"
1720443826-105412_mu_3302_cc_m_21_wg_00012_0000-1114_07_0000000.wav,65,65-70 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '77.61%', np.str_('Female'): '0.42%', np.str_('Male'): '0.88%', np.str_('Music'): '20.90%', np.str_('No_sound'): '0.19%'}"
1720443826-105412_mu_3302_cc_m_21_wg_00012_0000-1114_07_0000000.wav,70,70-75 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '79.75%', np.str_('Female'): '0.31%', np.str_('Male'): '0.32%', np.str_('Music'): '19.51%', np.str_('No_sound'): '0.11%'}"
1720443826-105412_mu_3302_cc_m_21_wg_00012_0000-1114_07_0000000.wav,75,75-80 sec,Music,"Male,Music","{np.str_('Engine_rev'): '38.59%', np.str_('Female'): '0.53%', np.str_('Male'): '1.22%', np.str_('Music'): '59.46%', np.str_('No_sound'): '0.19%'}"
1720443826-105412_mu_3302_cc_m_21_wg_00012_0000-1114_07_0000000.wav,80,80-85 sec,Music,Music,"{np.str_('Engine_rev'): '37.24%', np.str_('Female'): '0.68%', np.str_('Male'): '2.09%', np.str_('Music'): '59.76%', np.str_('No_sound'): '0.23%'}"
1720443826-105412_mu_3302_cc_m_21_wg_00012_0000-1114_07_0000000.wav,85,85-90 sec,Music,Music,"{np.str_('Engine_rev'): '25.66%', np.str_('Female'): '0.75%', np.str_('Male'): '1.84%', np.str_('Music'): '71.53%', np.str_('No_sound'): '0.22%'}"
1720443826-105412_mu_3302_cc_m_21_wg_00012_0000-1114_07_0000000.wav,90,90-95 sec,Music,"Male,Music","{np.str_('Engine_rev'): '44.50%', np.str_('Female'): '0.81%', np.str_('Male'): '7.82%', np.str_('Music'): '46.55%', np.str_('No_sound'): '0.32%'}"
1720443826-105412_mu_3302_cc_m_21_wg_00012_0000-1114_07_0000000.wav,95,95-100 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '74.84%', np.str_('Female'): '0.45%', np.str_('Male'): '1.05%', np.str_('Music'): '23.46%', np.str_('No_sound'): '0.20%'}"
1720443826-105412_mu_3302_cc_m_21_wg_00012_0000-1114_07_0000000.wav,100,100-105 sec,Music,"Male,Music","{np.str_('Engine_rev'): '33.46%', np.str_('Female'): '0.64%', np.str_('Male'): '2.07%', np.str_('Music'): '63.60%', np.str_('No_sound'): '0.24%'}"
1720443826-105412_mu_3302_cc_m_21_wg_00012_0000-1114_07_0000000.wav,105,105-110 sec,Music,Music,"{np.str_('Engine_rev'): '38.15%', np.str_('Female'): '0.78%', np.str_('Male'): '3.30%', np.str_('Music'): '57.52%', np.str_('No_sound'): '0.25%'}"
1720443826-105412_mu_3302_cc_m_21_wg_00012_0000-1114_07_0000000.wav,110,110-115 sec,Male,Music,"{np.str_('Engine_rev'): '8.11%', np.str_('Female'): '1.26%', np.str_('Male'): '82.67%', np.str_('Music'): '7.58%', np.str_('No_sound'): '0.39%'}"
1720443826-105412_mu_3302_cc_m_21_wg_00012_0000-1114_07_0000000.wav,115,115-120 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '87.44%', np.str_('Female'): '0.36%', np.str_('Male'): '0.57%', np.str_('Music'): '11.43%', np.str_('No_sound'): '0.19%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,0,0-5 sec,Male,"Male,Music","{np.str_('Engine_rev'): '4.67%', np.str_('Female'): '0.49%', np.str_('Male'): '91.43%', np.str_('Music'): '3.14%', np.str_('No_sound'): '0.27%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,5,5-10 sec,Male,"Male,Engine_rev,Music","{np.str_('Engine_rev'): '36.25%', np.str_('Female'): '1.09%', np.str_('Male'): '45.62%', np.str_('Music'): '16.40%', np.str_('No_sound'): '0.64%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,10,10-15 sec,Male,Music,"{np.str_('Engine_rev'): '1.60%', np.str_('Female'): '0.24%', np.str_('Male'): '97.03%', np.str_('Music'): '0.97%', np.str_('No_sound'): '0.16%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,15,15-20 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.18%', np.str_('Female'): '0.08%', np.str_('Male'): '99.52%', np.str_('Music'): '0.19%', np.str_('No_sound'): '0.04%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,20,20-25 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '84.37%', np.str_('Female'): '0.47%', np.str_('Male'): '2.47%', np.str_('Music'): '12.38%', np.str_('No_sound'): '0.31%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,25,25-30 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '88.43%', np.str_('Female'): '0.26%', np.str_('Male'): '0.73%', np.str_('Music'): '10.42%', np.str_('No_sound'): '0.16%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,30,30-35 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '94.67%', np.str_('Female'): '0.16%', np.str_('Male'): '0.16%', np.str_('Music'): '4.91%', np.str_('No_sound'): '0.10%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,35,35-40 sec,Male,Music,"{np.str_('Engine_rev'): '5.40%', np.str_('Female'): '0.66%', np.str_('Male'): '89.75%', np.str_('Music'): '3.90%', np.str_('No_sound'): '0.30%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,40,40-45 sec,Male,Music,"{np.str_('Engine_rev'): '0.14%', np.str_('Female'): '0.08%', np.str_('Male'): '99.58%', np.str_('Music'): '0.17%', np.str_('No_sound'): '0.03%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,45,45-50 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.72%', np.str_('Female'): '0.18%', np.str_('Male'): '98.47%', np.str_('Music'): '0.54%', np.str_('No_sound'): '0.09%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,50,50-55 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.09%', np.str_('Female'): '0.04%', np.str_('Male'): '99.76%', np.str_('Music'): '0.09%', np.str_('No_sound'): '0.02%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,55,55-60 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.48%', np.str_('Female'): '0.13%', np.str_('Male'): '98.98%', np.str_('Music'): '0.34%', np.str_('No_sound'): '0.07%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,60,60-65 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '90.57%', np.str_('Female'): '0.38%', np.str_('Male'): '1.47%', np.str_('Music'): '7.31%', np.str_('No_sound'): '0.28%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,65,65-70 sec,Male,Music,"{np.str_('Engine_rev'): '1.01%', np.str_('Female'): '0.16%', np.str_('Male'): '98.09%', np.str_('Music'): '0.64%', np.str_('No_sound'): '0.10%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,70,70-75 sec,Male,Music,"{np.str_('Engine_rev'): '0.02%', np.str_('Female'): '0.01%', np.str_('Male'): '99.94%', np.str_('Music'): '0.02%', np.str_('No_sound'): '0.00%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,75,75-80 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.98%', np.str_('Female'): '0.17%', np.str_('Male'): '98.08%', np.str_('Music'): '0.67%', np.str_('No_sound'): '0.09%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,80,80-85 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.25%', np.str_('Female'): '0.08%', np.str_('Male'): '99.42%', np.str_('Music'): '0.20%', np.str_('No_sound'): '0.04%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,85,85-90 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.46%', np.str_('Female'): '0.12%', np.str_('Male'): '98.97%', np.str_('Music'): '0.39%', np.str_('No_sound'): '0.06%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,90,90-95 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.21%', np.str_('Female'): '0.11%', np.str_('Male'): '99.42%', np.str_('Music'): '0.21%', np.str_('No_sound'): '0.05%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,95,95-100 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.20%', np.str_('Female'): '0.12%', np.str_('Male'): '99.40%', np.str_('Music'): '0.24%', np.str_('No_sound'): '0.05%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,100,100-105 sec,Male,Music,"{np.str_('Engine_rev'): '0.38%', np.str_('Female'): '0.12%', np.str_('Male'): '99.15%', np.str_('Music'): '0.28%', np.str_('No_sound'): '0.07%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,105,105-110 sec,Male,Music,"{np.str_('Engine_rev'): '0.57%', np.str_('Female'): '0.19%', np.str_('Male'): '98.70%', np.str_('Music'): '0.44%', np.str_('No_sound'): '0.09%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,110,110-115 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '54.47%', np.str_('Female'): '1.00%', np.str_('Male'): '22.61%', np.str_('Music'): '21.39%', np.str_('No_sound'): '0.53%'}"
1720516429-8912559_ka_2429_cc_m_21_ng_00000_0000-1114_07_0000008.wav,115,115-120 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.16%', np.str_('Female'): '0.07%', np.str_('Male'): '99.57%', np.str_('Music'): '0.17%', np.str_('No_sound'): '0.03%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,0,0-5 sec,Male,Music,"{np.str_('Engine_rev'): '0.79%', np.str_('Female'): '0.39%', np.str_('Male'): '97.67%', np.str_('Music'): '1.04%', np.str_('No_sound'): '0.11%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,5,5-10 sec,Male,Music,"{np.str_('Engine_rev'): '1.50%', np.str_('Female'): '0.74%', np.str_('Male'): '95.57%', np.str_('Music'): '2.02%', np.str_('No_sound'): '0.17%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,10,10-15 sec,Male,Music,"{np.str_('Engine_rev'): '2.04%', np.str_('Female'): '0.84%', np.str_('Male'): '94.35%', np.str_('Music'): '2.55%', np.str_('No_sound'): '0.22%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,15,15-20 sec,Male,Music,"{np.str_('Engine_rev'): '2.59%', np.str_('Female'): '0.64%', np.str_('Male'): '93.16%', np.str_('Music'): '3.41%', np.str_('No_sound'): '0.19%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,20,20-25 sec,Male,Music,"{np.str_('Engine_rev'): '0.13%', np.str_('Female'): '0.09%', np.str_('Male'): '99.58%', np.str_('Music'): '0.17%', np.str_('No_sound'): '0.03%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,25,25-30 sec,Male,Music,"{np.str_('Engine_rev'): '5.98%', np.str_('Female'): '1.08%', np.str_('Male'): '84.36%', np.str_('Music'): '8.26%', np.str_('No_sound'): '0.32%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,30,30-35 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '64.95%', np.str_('Female'): '1.13%', np.str_('Male'): '12.71%', np.str_('Music'): '20.65%', np.str_('No_sound'): '0.57%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,35,35-40 sec,Male,"Engine_rev,Music","{np.str_('Engine_rev'): '23.98%', np.str_('Female'): '1.38%', np.str_('Male'): '57.74%', np.str_('Music'): '16.31%', np.str_('No_sound'): '0.58%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,40,40-45 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '50.06%', np.str_('Female'): '1.15%', np.str_('Male'): '27.27%', np.str_('Music'): '20.93%', np.str_('No_sound'): '0.59%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,45,45-50 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '70.22%', np.str_('Female'): '0.97%', np.str_('Male'): '13.78%', np.str_('Music'): '14.39%', np.str_('No_sound'): '0.65%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,50,50-55 sec,Male,Music,"{np.str_('Engine_rev'): '1.17%', np.str_('Female'): '0.79%', np.str_('Male'): '95.75%', np.str_('Music'): '2.13%', np.str_('No_sound'): '0.16%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,55,55-60 sec,Male,Music,"{np.str_('Engine_rev'): '0.66%', np.str_('Female'): '0.30%', np.str_('Male'): '98.20%', np.str_('Music'): '0.73%', np.str_('No_sound'): '0.10%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,60,60-65 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '59.18%', np.str_('Female'): '0.90%', np.str_('Male'): '9.25%', np.str_('Music'): '30.27%', np.str_('No_sound'): '0.40%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,65,65-70 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.55%', np.str_('Female'): '0.40%', np.str_('Male'): '97.80%', np.str_('Music'): '1.17%', np.str_('No_sound'): '0.09%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,70,70-75 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.45%', np.str_('Female'): '0.20%', np.str_('Male'): '98.75%', np.str_('Music'): '0.52%', np.str_('No_sound'): '0.08%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,75,75-80 sec,Music,"Male,Music","{np.str_('Engine_rev'): '36.66%', np.str_('Female'): '0.48%', np.str_('Male'): '2.60%', np.str_('Music'): '60.05%', np.str_('No_sound'): '0.21%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,80,80-85 sec,Music,"Male,Music","{np.str_('Engine_rev'): '34.02%', np.str_('Female'): '0.86%', np.str_('Male'): '14.95%', np.str_('Music'): '49.81%', np.str_('No_sound'): '0.36%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,85,85-90 sec,Music,"Male,Music","{np.str_('Engine_rev'): '37.01%', np.str_('Female'): '0.81%', np.str_('Male'): '12.68%', np.str_('Music'): '49.17%', np.str_('No_sound'): '0.33%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,90,90-95 sec,Music,"Male,Music","{np.str_('Engine_rev'): '18.31%', np.str_('Female'): '0.48%', np.str_('Male'): '5.11%', np.str_('Music'): '75.94%', np.str_('No_sound'): '0.17%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,95,95-100 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.07%', np.str_('Female'): '0.04%', np.str_('Male'): '99.77%', np.str_('Music'): '0.10%', np.str_('No_sound'): '0.02%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,100,100-105 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '74.62%', np.str_('Female'): '0.69%', np.str_('Male'): '8.37%', np.str_('Music'): '15.87%', np.str_('No_sound'): '0.45%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,105,105-110 sec,Engine_rev,Male,"{np.str_('Engine_rev'): '94.44%', np.str_('Female'): '0.13%', np.str_('Male'): '0.07%', np.str_('Music'): '5.30%', np.str_('No_sound'): '0.06%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,110,110-115 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '87.59%', np.str_('Female'): '0.26%', np.str_('Male'): '0.57%', np.str_('Music'): '11.42%', np.str_('No_sound'): '0.16%'}"
1720529544-1625967_de_3339_cc_m_21_ng_00044_0000-1115_09_0000000.wav,115,115-120 sec,Male,Music,"{np.str_('Engine_rev'): '0.68%', np.str_('Female'): '0.19%', np.str_('Male'): '98.39%', np.str_('Music'): '0.64%', np.str_('No_sound'): '0.10%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,0,0-5 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.72%', np.str_('Female'): '0.19%', np.str_('Male'): '98.17%', np.str_('Music'): '0.84%', np.str_('No_sound'): '0.08%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,5,5-10 sec,Male,"Male,Music","{np.str_('Engine_rev'): '4.16%', np.str_('Female'): '0.43%', np.str_('Male'): '92.70%', np.str_('Music'): '2.42%', np.str_('No_sound'): '0.27%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,10,10-15 sec,Male,Music,"{np.str_('Engine_rev'): '3.97%', np.str_('Female'): '0.43%', np.str_('Male'): '92.78%', np.str_('Music'): '2.56%', np.str_('No_sound'): '0.25%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,15,15-20 sec,Male,Music,"{np.str_('Engine_rev'): '2.68%', np.str_('Female'): '0.36%', np.str_('Male'): '94.67%', np.str_('Music'): '2.10%', np.str_('No_sound'): '0.19%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,20,20-25 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '45.44%', np.str_('Female'): '1.10%', np.str_('Male'): '38.67%', np.str_('Music'): '14.04%', np.str_('No_sound'): '0.76%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,25,25-30 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '58.35%', np.str_('Female'): '0.98%', np.str_('Male'): '20.10%', np.str_('Music'): '19.98%', np.str_('No_sound'): '0.59%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,30,30-35 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '70.17%', np.str_('Female'): '0.70%', np.str_('Male'): '6.35%', np.str_('Music'): '22.42%', np.str_('No_sound'): '0.37%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,35,35-40 sec,Male,"Male,Music","{np.str_('Engine_rev'): '25.80%', np.str_('Female'): '1.11%', np.str_('Male'): '48.88%', np.str_('Music'): '23.70%', np.str_('No_sound'): '0.50%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,40,40-45 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '80.62%', np.str_('Female'): '0.48%', np.str_('Male'): '2.42%', np.str_('Music'): '16.19%', np.str_('No_sound'): '0.29%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,45,45-50 sec,Male,"Male,Music","{np.str_('Engine_rev'): '39.79%', np.str_('Female'): '1.14%', np.str_('Male'): '42.12%', np.str_('Music'): '16.23%', np.str_('No_sound'): '0.72%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,50,50-55 sec,Male,"Male,Music","{np.str_('Engine_rev'): '6.76%', np.str_('Female'): '0.56%', np.str_('Male'): '88.17%', np.str_('Music'): '4.18%', np.str_('No_sound'): '0.33%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,55,55-60 sec,Male,"Male,Music","{np.str_('Engine_rev'): '23.37%', np.str_('Female'): '1.06%', np.str_('Male'): '61.58%', np.str_('Music'): '13.35%', np.str_('No_sound'): '0.64%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,60,60-65 sec,Engine_rev,"Male,Engine_rev,Music","{np.str_('Engine_rev'): '92.02%', np.str_('Female'): '0.23%', np.str_('Male'): '0.56%', np.str_('Music'): '7.01%', np.str_('No_sound'): '0.18%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,65,65-70 sec,Male,"Male,Music","{np.str_('Engine_rev'): '2.81%', np.str_('Female'): '0.36%', np.str_('Male'): '94.60%', np.str_('Music'): '2.02%', np.str_('No_sound'): '0.20%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,70,70-75 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.28%', np.str_('Female'): '0.09%', np.str_('Male'): '99.31%', np.str_('Music'): '0.27%', np.str_('No_sound'): '0.04%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,75,75-80 sec,Male,"Male,Music","{np.str_('Engine_rev'): '1.91%', np.str_('Female'): '0.27%', np.str_('Male'): '96.26%', np.str_('Music'): '1.40%', np.str_('No_sound'): '0.16%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,80,80-85 sec,Male,"Male,Music","{np.str_('Engine_rev'): '18.15%', np.str_('Female'): '0.90%', np.str_('Male'): '69.59%', np.str_('Music'): '10.85%', np.str_('No_sound'): '0.51%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,85,85-90 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '72.76%', np.str_('Female'): '0.57%', np.str_('Male'): '5.02%', np.str_('Music'): '21.35%', np.str_('No_sound'): '0.31%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,90,90-95 sec,Male,"Male,Music","{np.str_('Engine_rev'): '31.68%', np.str_('Female'): '1.01%', np.str_('Male'): '41.56%', np.str_('Music'): '25.25%', np.str_('No_sound'): '0.51%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,95,95-100 sec,Male,"Male,Music","{np.str_('Engine_rev'): '39.47%', np.str_('Female'): '1.03%', np.str_('Male'): '40.35%', np.str_('Music'): '18.53%', np.str_('No_sound'): '0.62%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,100,100-105 sec,Engine_rev,"Male,Music","{np.str_('Engine_rev'): '68.43%', np.str_('Female'): '0.76%', np.str_('Male'): '8.87%', np.str_('Music'): '21.49%', np.str_('No_sound'): '0.45%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,105,105-110 sec,Engine_rev,Music,"{np.str_('Engine_rev'): '69.92%', np.str_('Female'): '0.75%', np.str_('Male'): '8.55%', np.str_('Music'): '20.34%', np.str_('No_sound'): '0.44%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,110,110-115 sec,Male,"Male,Music","{np.str_('Engine_rev'): '0.84%', np.str_('Female'): '0.18%', np.str_('Male'): '98.18%', np.str_('Music'): '0.71%', np.str_('No_sound'): '0.09%'}"
1720619045-3735664_am_9412_cc_m_24_ng_00011_0002-1114_09_0000000.wav,115,115-120 sec,Male,"Male,Music","{np.str_('Engine_rev'): '6.22%', np.str_('Female'): '0.54%', np.str_('Male'): '88.98%', np.str_('Music'): '3.96%', np.str_('No_sound'): '0.30%'}"
1720618449-6451852_am_9412_cc_m_24_ng_00008_0001-1104_06_0000000.wav,0,0-5 sec,Male,Male,"{np.str_('Engine_rev'): '1.61%', np.str_('Female'): '0.54%', np.str_('Male'): '95.14%', np.str_('Music'): '2.56%', np.str_('No_sound'): '0.15%'}"
1720618449-6451852_am_9412_cc_m_24_ng_00008_0001-1104_06_0000000.wav,5,5-10 sec,Male,Male,"{np.str_('Engine_rev'): '2.70%', np.str_('Female'): '0.72%', np.str_('Male'): '91.87%', np.str_('Music'): '4.52%', np.str_('No_sound'): '0.20%'}"
1720618449-6451852_am_9412_cc_m_24_ng_00008_0001-1104_06_0000000.wav,10,10-15 sec,Male,Male,"{np.str_('Engine_rev'): '12.53%', np.str_('Female'): '1.32%', np.str_('Male'): '68.07%', np.str_('Music'): '17.65%', np.str_('No_sound'): '0.43%'}"
1720618449-6451852_am_9412_cc_m_24_ng_00008_0001-1104_06_0000000.wav,15,15-20 sec,Male,Male,"{np.str_('Engine_rev'): '20.44%', np.str_('Female'): '1.44%', np.str_('Male'): '57.01%', np.str_('Music'): '20.62%', np.str_('No_sound'): '0.49%'}"
1720618449-6451852_am_9412_cc_m_24_ng_00008_0001-1104_06_0000000.wav,20,20-25 sec,Engine_rev,"Male,Engine_rev","{np.str_('Engine_rev'): '72.01%', np.str_('Female'): '0.55%', np.str_('Male'): '2.66%', np.str_('Music'): '24.52%', np.str_('No_sound'): '0.26%'}"
1720618449-6451852_am_9412_cc_m_24_ng_00008_0001-1104_06_0000000.wav,25,25-30 sec,Engine_rev,Male,"{np.str_('Engine_rev'): '51.70%', np.str_('Female'): '0.81%', np.str_('Male'): '8.10%', np.str_('Music'): '39.09%', np.str_('No_sound'): '0.30%'}"
1720618449-6451852_am_9412_cc_m_24_ng_00008_0001-1104_06_0000000.wav,30,30-35 sec,Engine_rev,Male,"{np.str_('Engine_rev'): '42.18%', np.str_('Female'): '1.07%', np.str_('Male'): '15.79%', np.str_('Music'): '40.53%', np.str_('No_sound'): '0.43%'}"
1720618449-6451852_am_9412_cc_m_24_ng_00008_0001-1104_06_0000000.wav,35,35-40 sec,Engine_rev,Male,"{np.str_('Engine_rev'): '46.39%', np.str_('Female'): '1.24%', np.str_('Male'): '26.44%', np.str_('Music'): '25.31%', np.str_('No_sound'): '0.63%'}"
1720618449-6451852_am_9412_cc_m_24_ng_00008_0001-1104_06_0000000.wav,40,40-45 sec,Engine_rev,Male,"{np.str_('Engine_rev'): '75.14%', np.str_('Female'): '0.39%', np.str_('Male'): '1.73%', np.str_('Music'): '22.54%', np.str_('No_sound'): '0.20%'}"
1720618449-6451852_am_9412_cc_m_24_ng_00008_0001-1104_06_0000000.wav,45,45-50 sec,Engine_rev,Male,"{np.str_('Engine_rev'): '65.61%', np.str_('Female'): '0.60%', np.str_('Male'): '4.28%', np.str_('Music'): '29.23%', np.str_('No_sound'): '0.28%'}"
1720618449-6451852_am_9412_cc_m_24_ng_00008_0001-1104_06_0000000.wav,50,50-55 sec,Engine_rev,Male,"{np.str_('Engine_rev'): '73.95%', np.str_('Female'): '0.44%', np.str_('Male'): '1.57%', np.str_('Music'): '23.83%', np.str_('No_sound'): '0.21%'}"
